BIOGUIDE_ID,OFFICE,PROGRAM,CATEGORY,YTD,AMOUNT,YEAR,QUARTER
H001071,2021 HON. JODY B. HICE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,21066.64,8366.67,2021,3
H001071,2021 HON. JODY B. HICE,INTERN ALLOWANCES,OFFICE TOTALS:,21066.64,8366.67,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,942.64,376.05,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,937100.84,313174.98,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,9187.17,4431.89,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,64539.09,22321.22,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,390.03,85.72,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,17055,5685,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,6562.87,1801.82,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7745.15,2300.11,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,1043522.79,350176.79,2021,3
H001038,2021 HON. BRIAN HIGGINS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,1043522.79,350176.79,2021,3
H001038,2021 HON. BRIAN HIGGINS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,14196.51,7168.75,2021,3
H001038,2021 HON. BRIAN HIGGINS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,14196.51,7168.75,2021,3
H001038,2021 HON. BRIAN HIGGINS,INTERN ALLOWANCES,OFFICE TOTALS:,14196.51,7168.75,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1572.07,528.87,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,760797.21,257458.35,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,30073.59,11033.47,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,60074.97,18152.87,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,11278.59,10000.59,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,32226.94,10725,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,27235.04,2859.19,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,4944,1942,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,928202.41,312700.34,2021,3
H001077,2021 HON. CLAY HIGGINS,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,928202.41,312700.34,2021,3
H001077,2021 HON. CLAY HIGGINS,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3180,3180,2021,3
H001077,2021 HON. CLAY HIGGINS,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3180,3180,2021,3
H001077,2021 HON. CLAY HIGGINS,INTERN ALLOWANCES,OFFICE TOTALS:,3180,3180,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,6307.02,4412.51,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,717848.23,242283.12,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27663.81,7181.31,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,74111.73,28140.09,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,6668.85,3369.85,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,37664,12500,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10615.44,2072.11,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,2528.4,588,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,883407.48,300546.99,2021,3
H001072,2021 HON. J. FRENCH HILL,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,883407.48,300546.99,2021,3
H001072,2021 HON. J. FRENCH HILL,INTERN ALLOWANCES,PERSONNEL COMPENSATION,24583.34,2533.34,2021,3
H001072,2021 HON. J. FRENCH HILL,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,24583.34,2533.34,2021,3
H001072,2021 HON. J. FRENCH HILL,INTERN ALLOWANCES,OFFICE TOTALS:,24583.34,2533.34,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1148.05,350.58,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,779005.5,269752.21,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,16327.09,10212.3,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,82593.7,27138.73,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,510.85,510.85,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,27810.57,6284.58,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,13825.83,5334.04,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7945.75,2721.49,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,929167.34,322304.78,2021,3
H001047,2021 HON. JAMES A. HIMES,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,929167.34,322304.78,2021,3
H001047,2021 HON. JAMES A. HIMES,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16950.01,8156.67,2021,3
H001047,2021 HON. JAMES A. HIMES,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,16950.01,8156.67,2021,3
H001047,2021 HON. JAMES A. HIMES,INTERN ALLOWANCES,OFFICE TOTALS:,16950.01,8156.67,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,44013.06,25567.81,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,669234.68,235537.49,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,42269.87,23564.52,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67422.81,28306.36,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,54618.85,17015.74,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,31235.69,10177,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8083.66,1858.8,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1855.38,1558.39,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,918734,343586.11,2021,3
H001091,2021 HON. ASHLEY HINSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,918734,343586.11,2021,3
H001091,2021 HON. ASHLEY HINSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,3360,3360,2021,3
H001091,2021 HON. ASHLEY HINSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,3360,3360,2021,3
H001091,2021 HON. ASHLEY HINSON,INTERN ALLOWANCES,OFFICE TOTALS:,3360,3360,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,81557.3,39582.44,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,480317.35,162210.04,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,15753.5,7570.76,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,67876.02,17795.83,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,137264.37,75745.67,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,25015,11535,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2698.3,356.45,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1039,0,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,811520.84,314796.19,2021,3
H001074,2021 HON. TREY HOLLINGSWORTH,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,811520.84,314796.19,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,19505.95,19593.35,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,765077.59,260665.3,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,18011.88,14451.42,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,73571.1,33475.97,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,46120.15,41791.32,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,45926.16,14441.24,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,10165.29,3741.62,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6744.13,2050,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,985122.25,390210.22,2021,3
H001066,2021 HON. STEVEN HORSFORD,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,985122.25,390210.22,2021,3
H001066,2021 HON. STEVEN HORSFORD,INTERN ALLOWANCES,PERSONNEL COMPENSATION,18720,13920,2021,3
H001066,2021 HON. STEVEN HORSFORD,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,18720,13920,2021,3
H001066,2021 HON. STEVEN HORSFORD,INTERN ALLOWANCES,OFFICE TOTALS:,18720,13920,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,1145.31,249.68,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,806490.07,290476.72,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,8529.5,4613.38,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,103059.38,49192.51,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1103.5,803.5,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,35011.54,7611.54,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,19780.14,2223.28,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,15009.77,4724.5,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,990129.21,359895.11,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,990129.21,359895.11,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,17640.84,5287.5,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,17640.84,5287.5,2021,3
H001085,2021 HON. CHRISSY HOULAHAN,INTERN ALLOWANCES,OFFICE TOTALS:,17640.84,5287.5,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,-63.61,302.64,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,744252.78,266197.21,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,110169.99,56180.03,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,297,297,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,36326.22,11308.74,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2156.61,3073.14,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3983,2513,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,897121.99,339871.76,2021,3
H000874,2021 HON. STENY H. HOYER,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,897121.99,339871.76,2021,3
H000874,2021 HON. STENY H. HOYER,INTERN ALLOWANCES,PERSONNEL COMPENSATION,8380,3380,2021,3
H000874,2021 HON. STENY H. HOYER,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,8380,3380,2021,3
H000874,2021 HON. STENY H. HOYER,INTERN ALLOWANCES,OFFICE TOTALS:,8380,3380,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,918.95,275.45,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,664851.63,224374.38,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,39817.09,12447.51,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,53463.49,17759.34,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,15854.26,9780.18,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,26090.46,9388.68,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,8758.25,3477.61,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,1096,345,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,810850.13,277848.15,2021,3
H001067,2021 HON. RICHARD HUDSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,810850.13,277848.15,2021,3
H001067,2021 HON. RICHARD HUDSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,10246.67,6206.67,2021,3
H001067,2021 HON. RICHARD HUDSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,10246.67,6206.67,2021,3
H001067,2021 HON. RICHARD HUDSON,INTERN ALLOWANCES,OFFICE TOTALS:,10246.67,6206.67,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,512.9,115.88,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,831763.78,272590.15,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25749.74,16984.24,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,103911.73,38459.19,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,583.45,344.5,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19425,6375,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,7168.54,2791.04,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,6961.7,4245.9,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,996076.84,341905.9,2021,3
H001068,2021 HON. JARED HUFFMAN,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,996076.84,341905.9,2021,3
H001068,2021 HON. JARED HUFFMAN,INTERN ALLOWANCES,PERSONNEL COMPENSATION,16297.06,5130.27,2021,3
H001068,2021 HON. JARED HUFFMAN,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,16297.06,5130.27,2021,3
H001068,2021 HON. JARED HUFFMAN,INTERN ALLOWANCES,OFFICE TOTALS:,16297.06,5130.27,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,378.35,174.19,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,843964.28,318603.09,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,25929.87,11094.06,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,66774.8,22172.77,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,1101.73,680.59,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,28117.58,8595,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,5083.26,1512.57,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,3118.66,0,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,974468.53,362832.27,2021,3
H001058,2021 HON. BILL HUIZENGA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,974468.53,362832.27,2021,3
H001058,2021 HON. BILL HUIZENGA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,6425,2350,2021,3
H001058,2021 HON. BILL HUIZENGA,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,6425,2350,2021,3
H001058,2021 HON. BILL HUIZENGA,INTERN ALLOWANCES,OFFICE TOTALS:,6425,2350,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,3509.41,3944.63,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,646369.49,229141.69,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,27897.76,16694.45,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,70300.72,21746.13,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,19577.88,13159.14,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,19035.54,6957.6,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,31644,14697.87,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,7705.41,2922.56,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,826040.21,309264.07,2021,3
I000056,2021 HON. DARRELL ISSA,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,826040.21,309264.07,2021,3
I000056,2021 HON. DARRELL ISSA,INTERN ALLOWANCES,PERSONNEL COMPENSATION,7860,4380,2021,3
I000056,2021 HON. DARRELL ISSA,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,7860,4380,2021,3
I000056,2021 HON. DARRELL ISSA,INTERN ALLOWANCES,OFFICE TOTALS:,7860,4380,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,321.81,162.54,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,570665.19,226112.17,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,20908.04,12764.74,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,152254.1,54604.84,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,3283.14,711,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,106579.56,43576.98,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,26005.83,12884.02,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,13322.45,9297.08,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,893340.12,360113.37,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,893340.12,360113.37,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,INTERN ALLOWANCES,PERSONNEL COMPENSATION,12480,10800,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,12480,10800,2021,3
J000032,2021 HON. SHEILA JACKSON LEE,INTERN ALLOWANCES,OFFICE TOTALS:,12480,10800,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,11420.01,-71.06,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,600690.66,216999.93,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,40020.95,16644.79,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,75145.21,25184.36,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,32555.79,12654.45,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,OTHER SERVICES,43114.2,20746.32,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,25526.13,4938.47,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,EQUIPMENT,14793.54,10458.96,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,OFFICIAL EXPENSES OF MEMBERS TOTALS:,843266.49,307556.22,2021,3
J000304,2021 HON. RONNY JACKSON,OFFICIAL EXPENSES OF MEMBERS,OFFICE TOTALS:,843266.49,307556.22,2021,3
J000304,2021 HON. RONNY JACKSON,INTERN ALLOWANCES,PERSONNEL COMPENSATION,1500,1000,2021,3
J000304,2021 HON. RONNY JACKSON,INTERN ALLOWANCES,INTERN ALLOWANCES TOTALS:,1500,1000,2021,3
J000304,2021 HON. RONNY JACKSON,INTERN ALLOWANCES,OFFICE TOTALS:,1500,1000,2021,3
J000020,2021 HON. CHRIS JACOBS,OFFICIAL EXPENSES OF MEMBERS,FRANKED MAIL,12624.56,12487.28,2021,3
J000020,2021 HON. CHRIS JACOBS,OFFICIAL EXPENSES OF MEMBERS,PERSONNEL COMPENSATION,576083.02,192499.9,2021,3
J000020,2021 HON. CHRIS JACOBS,OFFICIAL EXPENSES OF MEMBERS,TRAVEL,22615.04,9227.33,2021,3
J000020,2021 HON. CHRIS JACOBS,OFFICIAL EXPENSES OF MEMBERS,RENT  COMMUNICATION  UTILITIES,59478.2,16498.12,2021,3
J000020,2021 HON. CHRIS JACOBS,OFFICIAL EXPENSES OF MEMBERS,PRINTING AND REPRODUCTION,2336.05,512.63,2021,3
